trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2108,False,"{'a': 0.002, 'e': 0.014787101477478155}",30,16,18.652286912277823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014757556829019875}",20,0,16.48564180243146,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2110,False,"{'a': 0.002, 'e': 0.01472807121080859}",35,17,34.91037451565966,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014698644504901784}",25,13,23.04853531518967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014669276593592582}",30,20,17.805527082247604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014639967359409327}",20,10,13.417250009402487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.01461071668511503}",20,11,14.808792924996407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014581524453706954}",25,17,17.79724814490937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.014552390548416123}",20,6,25.520488429462628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.0145233148527069}",20,13,13.344266170927291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014494297250276454}",25,17,15.047587513701583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014465337625054335}",20,12,15.820917621558497,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.014436435861201989}",20,2,33.172001022958604,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.01440759184311235}",20,0,36.4466460961136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2122,False,"{'a': 0.002, 'e': 0.014378805455409293}",20,14,11.463750040584866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01435007658294723}",25,8,27.514693814652762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.01432140511081062}",30,17,-21.580093342815882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2125,False,"{'a': 0.002, 'e': 0.014292790924313561}",25,0,38.743050336384464,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014264233908999256}",20,5,22.26835693381203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014235733950639606}",20,1,26.328811490617714,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014207290935234726}",20,8,25.94325758081157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.002, 'e': 0.014178904749012544}",20,14,11.607669473363295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014150575278428262}",20,0,29.291297580559718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2131,False,"{'a': 0.002, 'e': 0.014122302410163962}",20,6,20.7327953727694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.01409408603112812}",25,5,31.32991442505413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014065926028455205}",20,13,13.263031729917174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.014037822289505161}",20,14,14.761879717177592,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.01400977470186299}",20,4,26.68360245382348,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013981783153338296}",20,14,12.58682531118117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013953847531964868}",20,10,16.649084543278356,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013925967726000174}",25,12,25.33681121764223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013898143623924953}",25,8,32.75646971129071,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013870375114442744}",25,11,29.400518013595352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.013842662086479501}",20,10,23.4011795539328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.01381500442918306}",20,15,8.254589031229932,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.013787402031922757}",25,0,32.88528622765668,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2144,False,"{'a': 0.002, 'e': 0.01375985478428895}",30,14,29.066311210439324,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.01373236257609264}",35,18,31.962839442496037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013704925297364945}",25,17,15.818220220541692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013677542838356711}",25,0,43.65788881146708,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2148,False,"{'a': 0.002, 'e': 0.013650215089538058}",30,18,22.210054209235068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013622941941597973}",20,0,27.56778033786959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2150,False,"{'a': 0.002, 'e': 0.013595723285443818}",20,16,6.36225658398882,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013568559012200934}",25,13,24.117214336861313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013541449013212178}",20,0,30.566263352612058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2153,False,"{'a': 0.002, 'e': 0.013514393180037542}",25,12,19.955945412704512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013487391404453644}",25,4,31.811305790187923,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013460443578453348}",30,20,18.15986750853797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013433549594245302}",25,14,22.601228586022167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.013406709344253556}",20,13,9.197648684478663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.01337992272111706}",20,0,-11.442764318985512,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2159,False,"{'a': 0.002, 'e': 0.013353189617689292}",20,12,16.345096536171805,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013326509927037785}",25,2,32.81680542933591,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013299883542443767}",20,6,19.73700865385135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013273310357401653}",30,21,19.304394832627615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013246790265618666}",20,6,24.26426281189008,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.013220323161014392}",25,11,27.315406136465594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.0131939089377204}",20,12,16.69176415603097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.013167547490079751}",25,12,20.684173258914516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.002, 'e': 0.01314123871264662}",25,17,13.2503955386434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013114982500185848}",30,15,25.808573931955586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013088778747672577}",30,18,10.975512589702586,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013062627350291747}",25,11,27.82395906489555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013036528203437736}",25,0,24.42378486858974,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2172,False,"{'a': 0.002, 'e': 0.013010481202713909}",30,16,29.14731246635038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012984486243932251}",25,1,36.72074938493,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012958543223112882}",30,20,17.764296674206474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012932652036483683}",25,18,10.096166385620197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012906812580479862}",25,18,14.263583965016057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012881024751743584}",20,2,25.47132692656689,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.012855288447123487}",25,0,38.107711291353056,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2179,False,"{'a': 0.002, 'e': 0.01282960356367432}",25,8,18.46157385880083,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.012803969998656512}",20,7,20.895902578673265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.01277838764953576}",20,10,18.9486181966789,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012752856413982657}",20,0,32.19919663927315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2183,False,"{'a': 0.002, 'e': 0.012727376189872212}",20,8,22.657726872216823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.002, 'e': 0.012701946875283497}",25,12,24.611406558998166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.002, 'e': 0.012676568368499208}",30,4,41.269923793791726,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.002, 'e': 0.012651240568005305}",20,0,36.05872817392922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2187,False,"{'a': 0.002, 'e': 0.012625963372490544}",25,12,27.14937382615817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.002, 'e': 0.012600736680846106}",25,17,13.233292376999286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.002, 'e': 0.012575560392165182}",20,0,32.05253107445409,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2190,False,"{'a': 0.002, 'e': 0.012550434405742605}",20,11,14.39629186586844,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.002, 'e': 0.012525358621074385}",20,16,7.846336962969289,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.002, 'e': 0.01250033293785735}",20,0,34.379528604306685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.002, 'e': 0.012475357255988723}",25,6,32.39963832156803,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.002, 'e': 0.012450431475565764}",30,22,15.285049634070994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.002, 'e': 0.012425555496885309}",20,6,25.593711136141287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.002, 'e': 0.012400729220443406}",30,7,35.85794851602358,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.002, 'e': 0.012375952546934911}",35,27,18.02378257857214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.002, 'e': 0.012351225377253115}",20,14,13.320751405000973,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.002, 'e': 0.012326547612489296}",20,0,30.94769133264375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2200,False,"{'a': 0.002, 'e': 0.012301919153932363}",35,18,33.670177666680146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.002, 'e': 0.012277339903068436}",20,5,25.282477800375272,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.002, 'e': 0.012252809761580503}",30,20,18.712341334164915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.002, 'e': 0.012228328631347955}",25,10,24.953845874805246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.002, 'e': 0.012203896414446235}",20,13,13.812236024178546,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.002, 'e': 0.012179513013146433}",30,6,37.95719845054423,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.002, 'e': 0.012155178329914935}",25,8,28.565892378003394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.002, 'e': 0.012130892267412964}",20,7,22.249315907100872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.002, 'e': 0.012106654728496237}",25,12,24.95195332590397,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.002, 'e': 0.012082465616214554}",20,12,14.27773901277136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.002, 'e': 0.012058324833811458}",25,0,42.18373337993125,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2211,False,"{'a': 0.002, 'e': 0.012034232284723775}",20,0,27.367980151263822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2212,False,"{'a': 0.002, 'e': 0.012010187872581275}",20,6,24.081127738666193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.002, 'e': 0.01198619150120627}",20,8,23.887532640571443,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.002, 'e': 0.011962243074613261}",25,19,12.997676675886058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.002, 'e': 0.011938342497008501}",20,13,12.292626277337591,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.002, 'e': 0.011914489672789647}",25,0,36.918254211460386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2217,False,"{'a': 0.002, 'e': 0.011890684506545358}",20,8,26.004829280889567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.002, 'e': 0.01186692690305496}",30,18,21.544012604232964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.002, 'e': 0.011843216767287999}",30,22,14.369226403337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.002, 'e': 0.011819554004403897}",20,14,-30.32895436971315,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2221,False,"{'a': 0.002, 'e': 0.011795938519751562}",20,0,29.651542151664145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2222,False,"{'a': 0.002, 'e': 0.011772370218869043}",25,15,20.067081057005133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.002, 'e': 0.011748849007483096}",25,11,24.486452495055463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.002, 'e': 0.011725374791508845}",25,18,12.569394116833179,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.002, 'e': 0.011701947477049383}",20,9,18.46496208875456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.002, 'e': 0.011678566970395442}",30,12,30.81659781896222,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.002, 'e': 0.011655233178024955}",35,17,31.112593366036535,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.002, 'e': 0.01163194600660272}",20,8,23.687465473277683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.002, 'e': 0.011608705362980011}",20,15,10.587140590892655,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.002, 'e': 0.011585511154194242}",20,12,15.975226868563054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.002, 'e': 0.011562363287468536}",20,0,27.761483318902325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2232,False,"{'a': 0.002, 'e': 0.011539261670211397}",30,7,34.51945022408299,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.002, 'e': 0.011516206210016314}",20,14,11.10687699513707,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.002, 'e': 0.011493196814661438}",25,17,15.720160406738655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.002, 'e': 0.011470233392109144}",20,2,24.7630205392343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.002, 'e': 0.01144731585050571}",20,16,6.212215568282647,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.002, 'e': 0.011424444098180933}",25,11,25.94584432869921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.002, 'e': 0.011401618043647792}",25,9,28.12033969138349,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011378837595602027}",25,10,24.197187479000597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.002, 'e': 0.011356102662921816}",30,22,11.161516565237775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.002, 'e': 0.011333413154667387}",20,12,14.362949687501047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.002, 'e': 0.0113107689800807}",25,15,14.490222452074814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.002, 'e': 0.011288170048585013}",30,14,18.563498682652547,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.002, 'e': 0.011265616269784572}",30,16,24.197079532201776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.002, 'e': 0.011243107553464221}",25,17,16.49267911543099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.002, 'e': 0.011220643809589084}",35,18,28.098328978708746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.002, 'e': 0.011198224948304147}",25,0,20.72225903883218,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2248,False,"{'a': 0.002, 'e': 0.011175850879933932}",30,19,15.790033760643023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.002, 'e': 0.011153521514982131}",25,14,20.086833546278637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.002, 'e': 0.01113123676413127}",25,15,17.895022343139537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.002, 'e': 0.011108996538242306}",20,8,20.385154748321284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.002, 'e': 0.011086800748354308}",30,21,16.8430565157244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.002, 'e': 0.011064649305684076}",25,5,32.60057848934025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.002, 'e': 0.01104254212162583}",20,14,14.388206617003723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.002, 'e': 0.011020479107750792}",30,12,29.836864206186057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.002, 'e': 0.010998460175806881}",20,1,28.28100624524569,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.002, 'e': 0.010976485237718327}",30,15,21.23500528232966,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.002, 'e': 0.01095455420558537}",20,9,18.946938238547244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.002, 'e': 0.01093266699168384}",20,16,8.355163277164543,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.002, 'e': 0.010910823508464855}",25,9,26.81653311728572,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.002, 'e': 0.01088902366855444}",20,12,14.189034301388652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.002, 'e': 0.01086726738475323}",20,15,8.17985396236851,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.002, 'e': 0.010845554570036048}",20,14,12.746622830113658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.002, 'e': 0.010823885137551606}",35,26,17.46554002553914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.002, 'e': 0.010802259000622138}",20,7,23.5659890354306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.002, 'e': 0.010780676072743084}",20,4,23.677753024218948,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.002, 'e': 0.010759136267582695}",35,19,21.053832189666746,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2268,False,"{'a': 0.002, 'e': 0.01073763949898172}",20,0,28.62014119886063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2269,False,"{'a': 0.002, 'e': 0.01071618568095305}",30,18,20.086946527902743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.002, 'e': 0.010694774727681404}",25,17,16.44041079891045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.002, 'e': 0.010673406553522925}",30,23,12.000912956013169,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.002, 'e': 0.010652081073004893}",20,2,24.451641757065712,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.002, 'e': 0.010630798200825346}",35,21,30.143896091210948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.002, 'e': 0.010609557851852787}",30,19,22.87641291446073,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.002, 'e': 0.01058835994112578}",25,18,12.166242383398826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.002, 'e': 0.010567204383852655}",20,9,22.285875412262676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.002, 'e': 0.010546091095411146}",25,11,26.778544929125932,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.002, 'e': 0.01052501999134809}",35,11,44.10872817296713,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.002, 'e': 0.010503990987379034}",30,21,18.15776313479012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.002, 'e': 0.010483003999387931}",20,11,19.085000295529294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.002, 'e': 0.010462058943426795}",25,13,17.067907287793854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.002, 'e': 0.01044115573571539}",30,18,18.337970886690854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.002, 'e': 0.01042029429264085}",20,5,23.013183031451746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.002, 'e': 0.010399474530757374}",25,0,34.68205730191889,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2285,False,"{'a': 0.002, 'e': 0.010378696366785877}",20,12,17.79355386195333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.002, 'e': 0.010357959717613696}",35,16,35.32174688835715,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.002, 'e': 0.010337264500294195}",20,14,10.42045590144837,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.002, 'e': 0.01031661063204648}",25,13,19.939679601563576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.002, 'e': 0.010295998030255039}",20,0,26.09903362390405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2290,False,"{'a': 0.002, 'e': 0.010275426612469454}",30,14,26.90766155976148,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
